label,text
spam,lookatme thanks purchase video clip lookatme youve charged 35p think better send video mmsto 32323
ham,ive barred b q stores lifethis twat orange dungerees came asked wanted decking got first punch
ham,messages food
ham,ok going sleep hope meet
ham,wat makes people dearer de happiness dat feel meet de pain feel miss dem
ham,let know details fri find cos im tom fri mentionned chinese thanks
ham,youre right think
ham,wat r
ham,lecture
spam,sexy sexy cum text im wet warm ready porn fun msg free recd msgs 150p inc vat cancel text stop
ham,customer place call
ham,planned yet going join company jan 5 onlydon know happen
ham,boy love grl hogolo boy gold chain kodstini grl agalla boy necklace madstini grl agalla boy hogli 1 mutai eerulli kodthini grl love kano
ham,haha heard text youre around
ham,ill get tomorrow send
ham,shit babe thasa bit messed upyeh
ham,oh thats late well good night give call tomorrow iam going go sleep night night
ham,cheers tex mecause werebored yeah okden hunny r uin wk satsoundåõs likeyour havin gr8fun j keep updat countinlots loveme xxxxx
ham,sorry meeting ill call later
ham,yo howz girls never rang india l
ham,yeah worse
spam,hard live 121 chat 60pmin choose girl connect live call 09094646899 cheap chat uks biggest live service vu bcm1896wc1n3xx
ham,tagged friends seemed count friends
spam,heard u4 call rude chat private line 01223585334 cum wan 2c pics gettin shagged text pix 8552 2end send stop 8552 sam xxx
ham,ok
ham,long time remember today
ham,havent shopping lor juz arrive
ham,thank better work cause feel used otherwise
ham,challenge know
ham,much hdd casing cost
ham,mystery solved opened email hes sent another batch isnt sweetie
ham,cant describe lucky im actually awake noon
spam,2nd time tried contact å£1450 prize claim call 09053750005 b4 310303 tcsstop sms 08718725756 140ppm
ham,today sorry day ever angry ever misbehaved hurt plz plz slap urself bcoz fault im basically good
ham,cheers card time year already
spam,hot live fantasies call 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870k
ham,people see msgs think iam addicted msging wrong bcoz dont know iam addicted sweet friends bslvyl
ham,ugh hopefully asus ppl dont randomly reformat
ham,havent seen facebook huh lol
ham,mah b ill pick tomorrow
ham,still otside leu come 2morrow maga
ham,still plumbers tape wrench could borrow
spam,dear voucher holder claim weeks offer pc please go httpwwwetlpcoukreward tscs apply
ham,vl bcum difficult
spam,going bahamas callfreefone 08081560665 speak live operator claim either bahamas cruise ofå£2000 cash 18only opt txt x 07786200117
ham,havent still waitin usual ìï come back sch oredi
ham,meeting da call
ham,k k watch films
ham,cinema plus drink appeal tomo fr thriller director like mac 830
ham,size elephant tablets shove um ass
ham,many people seems special first sight remain special till last sight maintain till life ends take cr da
ham,parents kidz friends n colleagues screaming surprise waiting sofa naked
ham,dunno juz askin cos got card got 20 salon called hair sense tot da one ì cut hair
ham,good morning pookie pie lol hope didnt wake
ham,maybe woke fucking 3 wouldnt problem
ham,happy birthday youdearwith lots loverakhesh nri
ham,howz persons story
spam,2nd time tried contact 750 pound prize claim easy call 08712101358 10p per min btnationalrate
ham,x2 ltgt going get
ham,hi neva worry bout da truth coz truth lead heart itåõs least unique person like deserve sleep tight morning
spam,awarded city break could win å£200 summer shopping spree every wk txt store 88039skilgmetscs087147403231winawkage16å£150perwksub
ham,paper today e morn aft
ham,lick every drop ready use mouth well
ham,expect whenever text hope goes well tomo
ham,great p diddy neighbor comes toothpaste every morning
ham,av new number wil use oneta
ham,poking man everyday teach canada abi saying hi
ham,7 lor change suntec wat time coming
ham,deam seeing online shop asked
ham,curious cuz asked
ham,nicenicehow working
ham,okay lor wah like def wont let us go haha say terms conditions
ham,haha yup hopefully lose kg mon hip hop go orchard weigh
ham,shes good r working
ham,oh yes ive little weather ive kind coccooning home
ham,home also
ham,phone weirdest auto correct
ham,oops phone died didnt even know yeah like better
ham,havent mus ask 1st wat meet lunch den n meet already lor wan go ask da ge 1st confirm w asap
ham,said mind go bedroom minute ok sed sexy mood came 5 minuts latr wid caken wife
ham,oh yeahand hav great time newquaysend postcard 1 look girls im goneu know 1im talkin boutxx
ham,got divorce lol shes
ham,whats pin
ham,babe got enough money pick bread milk ill give back get home
ham,want snow freezing windy
spam,urgent trying contact todays draw shows å£2000 prize guaranteed call 09066358361 land line claim y87 valid 12hrs
ham,come mahal bus stop ltdecimalgt
ham,knowthis week im going tirunelvai da
ham,baby promise treat well bet take good care
ham,like hotel dusk game think solve puzzles area thing
spam,thanks ringtone order reference number x29 mobile charged 450 tone arrive please call customer services 09065989180
ham,hi love goes day fuck morning woke dropped cell way stairs seems alright phews miss
ham,well must pain catch
ham,sorry da thangamits mistake
ham,need coz never go
ham,rose redred bloodblood heartheart send tis friends including like get back 1u r poor relation 2u need 1 support 3u r frnd many 4some1 luvs 5 some1 praying god marry try
ham,wifehow knew time murder exactly
spam,six chances win cash 100 20000 pounds txt csh11 send 87575 cost 150pday 6days 16 tsandcs apply reply hl info
spam,cashbalance currently 500 pounds maximize cashin send collect 83600 150pmsg cc 08718720201 po box 11414 tcrw1
ham,feel like dick keep sleeping texts facebook messages sup town
ham,plm come da way
ham,guess wants alone time could show watch
ham,height recycling read twice people spend time earning money money spent spending time good morning keep smiling
ham,yup ì comin
ham,yes princess toledo
ham,aight text youre back mu ill swing need somebody get door
ham,ron say fri leh n said ding tai feng cant make reservations said wait lor
ham,good swimsuit allowed
ham,okay soon best
ham,cute thought friendship necessary share every secret close frnd
ham,ok ive sent da latest version da project
ham,good morning dear great amp successful day
ham,please accept one day begging change number
ham,squeeeeeze christmas hug lik frndshp den hug back get 3 r cute 6 r luvd 9 r lucky none people hate
ham,ok anybody asks abt tel themp
ham,funny fact nobody teaches volcanoes erupt tsunamis arise hurricanes sway aroundn 1 teaches hw choose wife natural disasters happens
ham,gon na ring weekend wot
ham,also track lighters find
ham,sorry cant help
ham,babe need advice
ham,iû÷ll leave around four ok
ham,come medical college 7pm forward da
ham,kkits goodwhen going
ham,make lasagna vodka
ham,hi kate give ring asap xxx
ham,people tour thought sofa thing sent curious sugar
ham,told going got drunk
ham,fucking chickened messaged would late woould buzz didnt hear word
spam,congratulations thanks good friend å£2000 xmas prize claim easy call 08718726978 10p per minute btnationalrate
ham,im always looking excuse city
ham,yup im still coffee wif frens fren drove shell give lift
ham,shore takin bus
ham,gon na get deus ex
ham,send email mind ltgt times per night
spam,44 7732584351 want new nokia 3510i colour phone deliveredtomorrow 300 free minutes mobile 100 free texts free camcorder reply call 08000930705
ham,tap spile seven pub gas st broad st canal ok
ham,ok come n pick engin
ham,never wanted tell im short onedge late
ham,raviyog peripherals bhayandar east
ham,k actually guys meet sunoco howard right way
spam,1 new voicemail please call 08719181513
ham,moon come color dreams stars make musical sms give warm peaceful sleep good night
ham,finished eating got plate leftovers time
ham,thanx lot
ham,hurry home big butt hang last caller food done im starving dont ask cooked
ham,lol right diet everyday cheat anyway im meant fatty
ham,great day beautiful one
ham,happened interview
ham,solve case man found murdered ltdecimalgt ltgt afternoon 1his wife called police 2police questioned everyone 3wife siri sleeping murder took place 4cook cooking 5gardener picking vegetables 6housemaid went post office 7children went play 8neighbour went marriage police arrested murderer immediately whos reply reason r brilliant
ham,badrith chennaii surely pick usno competition
ham,tot group mate lucky havent reply wat time ì need leave
ham,hey around ive got enough half ten owe
ham,hey tmr maybe meet yck
ham,alrite sam nic checkin numberso ittb
ham,making easy pay back ltgt yrs say pay back earlier get
ham,worry im sure youll get
ham,gas station like block away house youll drive right since armenia ends swann take howard
spam,someone know asked dating service contact cant guess call 09058097189 revealed pobox 6 ls15hb 150p
spam,camera awarded sipix digital camera call 09061221066 fromm landline delivery within 28 days
ham,tuition 330 hm go 1120 1205 one mind
ham,im smoking people use wylie smokes much justify ruining shit
ham,dear good morning feeling dear
ham,little meds say take every 8 hours 5 pain back took another hope dont die
ham,beautiful tomorrow never comes comes already today hunt beautiful tomorrow dont waste wonderful today goodmorning
ham,dunno lei ì decide lor abt leona oops tot ben going n msg
ham,hi moved in2 pub would great c cud come
spam,todays voda numbers ending 5226 selected receive 350 award hava match please call 08712300220 quoting claim code 1131 standard rates app
spam,message free welcome new improved sex dogging club unsubscribe service reply stop msgs150p 18
ham,honeybee said im sweetest world god laughed amp said waitu havnt met person reading msg moral even god crack jokes gmgngegn
ham,ever easier
spam,rct thnq adrian text rgds vatian
ham,stop calling everyone saying might cancer throat hurts talk cant answering everyones calls get one call im babysitting monday
ham,itll tough ill
ham,im gonnamissu muchi would say il send postcard buttheres aboutas much chance merememberin asthere ofsi breakin contract luv yaxx
ham,ee msg na poortiyagi odalebeku hanumanji 7 name 1hanuman 2bajarangabali 3maruti 4pavanaputra 5sankatmochan 6ramaduth 7mahaveer ee 7 name ltgt janarige ivatte kalisidare next saturday olage ondu good news keluviri maretare inde 1 dodda problum nalli siguviri idu matra ltgt true dont neglet
ham,hi darlin finish 3 1 pick meet text back number luv kate xxx
ham,set place heart mind mind easily forgets heart always remember wish happy valentines day
ham,im surprised still guess right lor
